DateTime,stage 3 feed pressure (psi),stage 3 permeate flowrate (gpm),stage 3 permeate conductivity (us/cm),stage 3 concentrate flowrate (gpm),stage 3 concentrate pressure (psi),stage 3 concentrate conductivity (us/cm)
6/24/2020,107.2799988,157.3099976,159.8799896,235.769989,100.8399963,11005.99023
6/25/2020,106,157.6600037,134.5,235.5299988,99.91999817,10427.25
6/26/2020,105.2999954,157.8399963,132.5,238.0099945,99.13999939,10224.37012
6/27/2020,107.8099976,159.1600037,131.5,236.6199951,101.8399963,10664.25
6/28/2020,105.3299942,157.6399994,127.5,235.7799988,99.01999664,10185.00977
6/29/2020,105.0199966,159.6699982,128.5,239.3899994,98.63999939,10026
6/30/2020,107.7399979,158.4799957,133.75,237.4700012,101.409996,10685
7/1/2020,105.9700012,157.0699921,133.5,236.2399902,99.81999969,10537.62012
7/2/2020,107.6399994,161.4299927,135.25,241.5800018,101.0699997,10623.5
7/3/2020,9.599999428,0.07,22,0.079999998,10,52
7/4/2020,103.9300003,164.1100006,136.25,242.8899994,97.47999573,10466.18945
7/5/2020,103.3799973,162.4899902,137.5,241.8199921,96.65000153,10265.25
7/6/2020,103.9599991,164.769989,132.5,240.8999939,97.29000092,10125
7/7/2020,102.5400009,156.7099915,135.5,236.4599915,96.11000061,10290
7/8/2020,104.4499969,Null,132.8799896,Null,98.04000092,10353.12012
7/9/2020,107.4799957,158.3099976,139.5,239.5699921,101.2699966,11134.25
7/10/2020,143.8000031,251.5599976,93.25,262.0099792,136.3000031,12179.98926
7/11/2020,145.1999969,252.8600006,93.05999756,265.1600037,137.9599915,12172
7/12/2020,13.48999977,0.099999994,25,0.109999999,13.92000008,70
7/13/2020,5.109999657,0.099999994,40,0.119999997,5.509999752,202.25
7/14/2020,4.409999847,0.079999998,24,0.109999999,4.859999657,67
7/15/2020,3.859999895,0.140000001,29,0.119999997,4.289999962,66
7/16/2020,143.4700012,270.5,106.5,262.4299927,135.3000031,11
7/17/2020,146.9799957,265.5299988,111.1299973,266.5700073,139.0599976,12
7/18/2020,149.9400024,257.4400024,116.8799973,270.8999939,142.1999969,12
7/19/2020,149.6799927,255.3799896,113.5,275,142.0999908,12
7/20/2020,151.5299988,251.0800018,108.5,276.8200073,144.2099915,11
7/21/2020,114,157.8899994,151.5,236.3499908,108.159996,10
7/22/2020,36.65999985,0.140000001,500,0.109999999,37.04000092,0
7/23/2020,142.1100006,259.9599915,103.25,260.6199951,134.6100006,12
7/24/2020,143.5599976,257.0400085,101.25,261.9700012,136.0500031,12
7/25/2020,143.3999939,257.3699951,104.5,262.5099792,135.6600037,12
7/26/2020,142.3999939,257.6699829,102.5,260.7999878,134.9199982,12
7/27/2020,142.6199951,257.3099976,101.5,257.6399841,135.1100006,12
7/28/2020,145.8399963,256,95.12999725,267.1000061,138.4100037,12
7/29/2020,147.3099976,255.4099884,93.5,268.5400085,140.1399994,12
7/30/2020,149.7299957,257.3699951,91.97000122,271.8299866,142.6100006,12
7/31/2020,153.269989,250.4299927,94.5,273.9899902,146.0899963,12
8/1/2020,156.5699921,244.8300018,96.5,283.0099792,149.1900024,12
8/2/2020,157.8300018,240.3499908,97.5,287.1199951,150.519989,11
8/3/2020,161.0599976,236.8699951,94.87999725,290.5799866,153.7099915,11
8/4/2020,2.200000048,0.140000001,105,0.119999997,2.609999895,0
8/5/2020,4.569999695,0.099999994,96,0.119999997,4.96999979,0
8/6/2020,0.399999976,0.109999999,84,0.089999996,0.870000005,0
8/7/2020,159.4199982,232.1399994,104.9399948,286.0599976,152.3499908,11
8/8/2020,160.6600037,226.6399994,105.75,288.8099976,153.6799927,12
8/9/2020,164,232.519989,106.75,294.7999878,156.6199951,12
8/10/2020,128.0899963,156.8999939,138.25,236.3399963,122.6499939,11
8/11/2020,8.059999466,0.089999996,150.25,0.099999994,8.670000076,5
8/12/2020,7.569999695,0.089999996,87.5,0.319999993,7.899999619,11
8/13/2020,2.25,0.109999999,61,0.119999997,2.730000019,0
8/14/2020,122.4199982,156.1499939,143.75,235.6699982,116.8299942,11
8/15/2020,163.6699982,221.4099884,105.5,295.3099976,156.4400024,12
8/16/2020,164.1199951,222.1900024,91.75,296.4599915,157.0299988,11
8/17/2020,133.5,151.5599976,120,240.9899902,128.5800018,11
8/18/2020,136.0099945,146.8000031,115.25,248.3099976,131.0899963,11
8/19/2020,136.3699951,145.2399902,108.75,248.1499939,131.2799988,10
8/20/2020,168.3199921,190.5899963,89.25,303.1199951,161.3099976,11
8/21/2020,170.4299927,188.25,82,306.0599976,163.4799957,11
8/22/2020,171.1900024,185.3000031,80.25,307.5299988,164.2799988,9
8/23/2020,169.3000031,178.3899994,80,304.2799988,162.6499939,9
8/24/2020,138.9400024,130.7799988,98.11999512,252.1999969,134.1399994,9
8/25/2020,Null,Null,Null,Null,Null,Null
8/26/2020,139.5699921,129.2599945,103.0599976,254.5899963,134.6999969,9
8/27/2020,0.419999987,0.109999999,32,0.119999997,0.870000005,0
8/28/2020,0,0.099999994,21,0.119999997,0,0
8/29/2020,0.439999998,0.109999999,23,0.119999997,0.859999955,0
8/30/2020,136.4299927,129.8600006,117.5,254.2999878,131.3199921,9
8/31/2020,136.2200012,126.7199936,106.5,255.4899902,131.1499939,9
9/1/2020,140.0800018,129.4400024,99.11999512,261.1900024,135.0399933,9
9/2/2020,26.6099987,0.109999999,0,0.109999999,27.19999886,89.93999481
9/3/2020,104.7900009,157.019989,180.5,235.9299927,98.86000061,9735.25
9/4/2020,142.4400024,266.1600037,123.25,254.6699982,134.4299927,11327.99023
9/5/2020,145.7700043,264.1300049,120.5,258.6199951,137.9199982,11806.87012
9/6/2020,145.2200012,267.9799805,128.5,257.519989,137.1100006,11828.75
9/7/2020,143.2399902,282.3299866,114.5,281.25,134.0099945,10344.55957
9/8/2020,164.2799988,233.3600006,121.8799973,274.2900085,157.4400024,10515.49023
9/9/2020,0,0.170000002,61,0.179999992,0.159999996,411
9/10/2020,154.3499908,255.9199982,120.5,257.2999878,146.8999939,11375
9/11/2020,156.7099915,252.0299988,116.5,260.1399841,149.4199982,11265.75
9/12/2020,157.3799896,246.3399963,119.25,261.7200012,150.3999939,11197.7793
9/13/2020,158.1399994,244.9899902,121.1199951,262.3099976,151.1100006,10924.80957
9/14/2020,147.6199951,217.0899963,124.5,268.2399902,140.4899902,10113.49023
9/15/2020,123.6399994,156.5699921,165.25,235.3399963,117.9799957,9941.519531
9/16/2020,160.2799988,229.7099915,121.75,268.1499939,153.3499908,10620.37988
9/17/2020,161.019989,225.25,127.1199951,268.3999939,154.1399994,10566.5
9/18/2020,162.8000031,225.1199951,122.5,270.4700012,156.1100006,10368
9/19/2020,163.8699951,220.3799896,127.5,274.3699951,156.9499969,10321.62988
9/20/2020,164.6699982,219.0899963,133.5,275.7299805,157.9299927,10028.99023
9/21/2020,165.2799988,215.3499908,130.5,279.5299988,158.5800018,9919.629883
9/22/2020,166.7200012,208.7299957,130.5,278.4599915,160.0299988,10005.25
9/23/2020,0.219999999,0.099999994,145,0.119999997,0.689999998,164
9/24/2020,0,0.140000001,117,0.099999994,0,183
9/25/2020,0,0.109999999,24,0.119999997,0,121
9/26/2020,0,0.099999994,18,0.119999997,0,125
9/27/2020,0,0.109999999,20,0.119999997,0,59
9/28/2020,0,0.099999994,16,0.109999999,0,64
9/29/2020,0,0.099999994,15,0.07,0,69
9/30/2020,2.549999952,0.089999996,25,0.099999994,2.929999828,55
10/1/2020,0,0.089999996,16,0.049999997,0.02,58
10/2/2020,170.5,245.1299896,141.1299896,285.2599792,163.1399994,10764.80957
10/3/2020,0,0.099999994,43,0.109999999,0,131
10/4/2020,166.5500031,206.5699921,167.5,308.269989,159.2599945,9637.759766
10/5/2020,168.5699921,168.0800018,171.5,309.8599854,161.3000031,8982.879883
10/6/2020,174.1799927,154.5800018,177.5,319.4799805,166.9400024,8669.509766
10/7/2020,175.0699921,137.1600037,173.5,323.2299805,168.3000031,7922.009766
10/8/2020,0,0.140000001,315,0.119999997,0,260
10/9/2020,164.5699921,132.7099915,204.5,325.0700073,157.4299927,8269.479492
10/10/2020,165.2200012,120.5199966,213.5,327.0599976,158.2899933,8095.25
10/11/2020,0,0.140000001,100,0.119999997,0.02,188
10/12/2020,138.8699951,126.8600006,222.25,282.8299866,132.6100006,7924
10/13/2020,141.75,115.2599945,228.5,287.6999817,135.4599915,7772.5
10/14/2020,29.72999954,0.109999999,500,0.109999999,30.1099987,79
10/15/2020,98.50999451,164.6100006,163.5,250.5899963,91.90999603,8590.979492
10/16/2020,145.25,265.769989,122.5,254.4799957,137.1100006,11416.75
10/17/2020,145.25,267.5499878,117.5,256.9700012,137.0899963,11209.25
10/18/2020,142.1299896,267.4100037,118.5,256.7900085,133.9199982,10877.50977
10/19/2020,98.15999603,157.6299896,158.5,223.4899902,92.06999969,8294
10/20/2020,101.6100006,158.1399994,159.5,227.8600006,95.61000061,8800.25
10/21/2020,144.8899994,269.0299988,115.5,261.1399841,136.7099915,11100
10/22/2020,147.3000031,268.5,112.5,259.5099792,139.2399902,11149.49023
10/23/2020,148.6699982,268.8399963,108.5,262.7599792,140.3499908,10996.25
10/24/2020,156.8099976,268.7599792,115.0599976,261.7399902,148.5299988,11500.25977
10/25/2020,154.9299927,261.1799927,119.5,254.4700012,147.1799927,11002.5293
10/26/2020,118.9499969,162.5800018,173.5,201.1799927,112.7200012,9870.569336
10/27/2020,119.6100006,154.8999939,170.5,219.1399994,113.8299942,10072
10/28/2020,165.6900024,246.8499908,110.5,263.9100037,158.6499939,11173
10/29/2020,162.8699951,240.8099976,96.5,263.6399841,156.1499939,9848.870117
10/30/2020,169.0699921,231.8300018,98.87999725,271.1699829,162.2200012,10220.5
10/31/2020,171.4899902,229.1699982,90.87999725,293.2399902,164.1199951,9717.509766
11/1/2020,169.4700012,217.0800018,96.25,289.0799866,162.3799896,9527.259766
11/2/2020,127.9399948,149.3699951,109.5,228.3999939,122.4699936,7905.869629
11/3/2020,134.3300018,145.3999939,121.75,222.9599915,129.3499908,8963.30957
11/4/2020,173.3199921,199.519989,87.75,309.4899902,166.1799927,9030.5
11/5/2020,176.8099976,203.9700012,95.5,283.9899902,170.019989,9444.80957
11/6/2020,180.2200012,194.3099976,91.11999512,294.5400085,173.25,9513.30957
11/7/2020,129.75,116.3799973,134.5,222.9799957,125.2399979,8794.939453
11/8/2020,129.1600037,114.5599976,122.5,224.3399963,124.8699951,8219.5
11/9/2020,130.0200043,115.5599976,112.1299973,225.8199921,125.5899963,7974
11/10/2020,23.45999908,0.140000001,0,0.159999996,23.81999969,64
11/11/2020,11.77999973,0.129999995,21,0.159999996,12.34999943,0
11/12/2020,11.40999985,0.140000001,20,0.119999997,11.88999939,30
11/13/2020,9.029999733,0.140000001,21,0.159999996,9.539999962,35
11/14/2020,9.300000191,0.140000001,20,0.119999997,9.739999771,30
11/15/2020,7.769999981,0.140000001,20,0.119999997,8.260000229,62.87999725
11/16/2020,0,0,20,0,0,115
11/17/2020,145.8899994,262.769989,115.25,256.0700073,137.6799927,11003
11/18/2020,148.6100006,261.9599915,112.5,245.8199921,140.4599915,11052.37988
11/19/2020,152.2200012,267.0499878,113.75,261.2099915,143.6199951,11168.25
11/20/2020,155.4400024,269.8099976,107.5,259.4499817,147.3699951,10908.25977
11/21/2020,159.8000031,267.1199951,104.5,258.6900024,151.3899994,10906.25
11/22/2020,164.0599976,263.7599792,105.5,256.2900085,155.8699951,10933.99023
11/23/2020,167,257.25,94.5,256.9899902,159.2599945,10426.25
11/24/2020,168.4599915,247.0699921,96.12999725,265.2099915,161.0599976,10282.75
11/25/2020,171.2799988,237.7999878,100.9700012,270.1300049,164,10328.68945
11/26/2020,172.8600006,230.2299957,95.12999725,270.7399902,165.6799927,9807.029297
11/27/2020,174.8399963,222.2299957,92.25,278.4499817,167.5299988,9654.939453
11/28/2020,164.4499969,203.6399994,110.75,296.3099976,157.0399933,9189.5
11/29/2020,1.399999976,0.140000001,66,0.159999996,1.899999976,211.0099945
11/30/2020,5.679999828,0.140000001,0.239999995,0.129999995,6.069999695,69.75
12/1/2020,111.9199982,178.1599884,187.5,210.7899933,104.0400009,9437
12/2/2020,146.8899994,265.6600037,126.1199951,262.8999939,138.1199951,10754
12/3/2020,148.5399933,266.0400085,120.8799973,254.9700012,139.9599915,10869.25
12/4/2020,114.2200012,175.1999969,155.5,218.2899933,106.2399979,9369.379883
12/5/2020,147.9799957,263.2799988,115.25,253.3099976,139.5399933,10656.91016
12/6/2020,149.3600006,267.3999939,113.1299973,259.4199829,141.5500031,10678.00977
12/7/2020,144.8699951,251.7399902,111.5,243.7299957,137.6100006,10596.50977
12/8/2020,112.4300003,158.1199951,176.5,200.1599884,105.7799988,9879.259766
12/9/2020,147.2399902,240.5399933,121.8799973,234.3099976,140.2299957,11622.00977
12/10/2020,144.4700012,246.0299988,114.5,231.6399994,137.4199982,10699
12/11/2020,113.2599945,157.1499939,168.75,202.3300018,106.9799957,9818.490234
12/12/2020,0,0.140000001,25,0.140000001,0.319999993,225.25
12/13/2020,124.409996,249.6299896,74.5,317.4700012,114.5799942,7089.259766
12/14/2020,0,0.129999995,32,0.159999996,0,241
12/15/2020,0.370000005,0.140000001,28,0.119999997,0.889999986,249
12/16/2020,1.399999976,0.149999991,28,0.199999988,1.829999924,221.5
12/17/2020,0,0.140000001,23,0.159999996,0.059999999,232.8799896
12/18/2020,0,0.099999994,18,0.159999996,0.029999999,47.96999741
12/19/2020,0.659999967,0.129999995,18,0.119999997,1.120000005,36
12/20/2020,0,0.140000001,14,0.149999991,0.199999988,40
12/21/2020,0.209999993,0.129999995,0.179999992,0.310000002,8.279999733,17170.5
12/22/2020,113.5999985,169.2099915,174.5,201.8300018,106.9599991,10066.99023
12/23/2020,114.2599945,168.519989,174.5,202.4499969,107.7399979,10057.68945
12/24/2020,114.1699982,164.9400024,182.1299896,201.6299896,107.6699982,11472.16016
12/25/2020,144.8699951,234.5599976,139.0599976,230.7099915,138.2599945,13401.87988
12/26/2020,142.7299957,237.2999878,148.5,231.8300018,135.8099976,12965.5293
12/27/2020,143.4700012,235.6399994,130.75,227.1799927,136.5500031,12952.75
12/28/2020,146.4199982,234.7599945,128.5,227.0399933,139.4299927,12999.55957
12/29/2020,114.4199982,174.9799957,123.5,203.8300018,107.2799988,10074.5
12/30/2020,108.3899994,157.8300018,160.5,202.3499908,102.4799957,11008.87988
12/31/2020,107.7200012,157.019989,149.5,211,101.6199951,10479.00977
1/1/2021,109.2299957,157.769989,169.5,204.3699951,103.0899963,10997.9502
1/2/2021,0,0.079999998,22,0.149999991,0,251
1/3/2021,115.6999969,174.8000031,163.5,204.3000031,108.6499939,11233.99023
1/4/2021,115,174.4199982,151.5,210.3799896,107.9799957,11010.25
1/5/2021,122.7799988,194.4400024,142.5,238.3999939,115.5299988,11643.48926
1/6/2021,123.1499939,193.8899994,144.5,235.0299988,116.159996,11616.25977
1/7/2021,122.6100006,193.8600006,138.5,243.1899872,115.3499985,11487
1/8/2021,145.1600037,240.4599915,128.5,235.2999878,138.0800018,13034.5
1/9/2021,147.9100037,242.2299957,131.5,231.2200012,140.8699951,13289.37988
1/10/2021,153.4499969,260.7599792,110.5,252.769989,145.4899902,12575.98926
1/11/2021,150.7099915,243.6599884,117.5,235.1799927,143.6799927,12595.12988
1/12/2021,142.9599915,241.5499878,129.5,218.7899933,136.8000031,11942.5
1/13/2021,148.3899994,236.2599945,132.5,220.0800018,142.1900024,13138.87012
1/14/2021,0.01,0.140000001,26,0.140000001,0.189999998,104
1/15/2021,0,0.099999994,21,0.129999995,0.02,59.87999725
1/16/2021,0,0.119999997,19,0.129999995,0.029999999,43.75
1/17/2021,0,0.129999995,14,0.119999997,0,45.02999878
1/18/2021,148.6100006,240.2200012,133.5,223.7299957,142.2899933,12997.87988
1/19/2021,0,0.129999995,25,0.140000001,0,290
1/20/2021,0,0.07,23,0.149999991,0,298.75
1/21/2021,153.9700012,233.8300018,141.5,224.3099976,147.5899963,13771.75
1/22/2021,156,235.4700012,141.5,227.2099915,149.5200043,13615.98926
1/23/2021,157.269989,228.6599884,134.5,229.1999969,150.9100037,13248.25977
1/24/2021,159.3199921,238.1299896,121.1199951,236.9899902,152.6299896,12549.75
1/25/2021,161.0399933,238.0099945,118.75,237.9399872,154.4700012,12223.01953
1/26/2021,163.8000031,233.0499878,108.1199951,242.1100006,157.3000031,12135
1/27/2021,172.8699951,252.6599884,95.87999725,257.6199951,165.6999969,11872.25
1/28/2021,175.0800018,251.4199982,95.87999725,259.2999878,167.6699982,12088.75
1/29/2021,168.5999908,260.9599915,99.5,252.1899872,161.1299896,10781.25
1/30/2021,174.5800018,252.6699982,96.5,259.2099915,167.3899994,11354.05957
1/31/2021,20.27000046,0.119999997,500,0.129999995,20.64999962,79.25
2/1/2021,120.8299942,177.8999939,181.5,196.3300018,114.4499969,12551.12988
2/2/2021,126.6100006,189.5500031,161.5,214.9799957,119.909996,12399.87012
2/3/2021,127.1899948,189.7200012,162.5,223.5399933,120.3199997,12390
2/4/2021,151.2099915,243.1599884,141.5,216.0899963,144.7799988,13952.48926
2/5/2021,119.2699966,161.7599945,211.5,186.4299927,113.7699966,13072.5
2/6/2021,150,242.6999969,145.5,214.6100006,143.2899933,13592.75
2/7/2021,125.6399994,190.6299896,181.5,213.2899933,118.7199936,12140
2/8/2021,125.8499985,190.7299957,191.5,212.9299927,118.6999969,12204.91016
2/9/2021,0,0.129999995,35.25,0.149999991,0,478
2/10/2021,3.859999895,0.140000001,20,0.159999996,4.299999714,79
2/11/2021,2.74000001,0.140000001,17.25,0.140000001,3.269999981,47
2/12/2021,151.7299957,243.8699951,157.5,221.7799988,145.0200043,14237.5
2/13/2021,152.019989,242.8699951,152.5,221.6399994,145.4599915,14026.06934
2/14/2021,152.8099976,250.8499908,137.1299896,223.1999969,146.1299896,13277.12988
2/15/2021,153.0599976,243.6899872,133.5,221.7599945,146.4100037,12980.25
2/16/2021,0,0.099999994,0,0.119999997,0,11583.5293
2/17/2021,0,0.140000001,0,0.149999991,0,11566.41016
2/18/2021,1.139999986,0.140000001,0,0.079999998,1.610000014,11185.0293
2/19/2021,4.639999866,0.140000001,24,0.149999991,5.119999886,72
2/20/2021,3.25,0.129999995,21,0.149999991,3.669999838,59
2/21/2021,0,0.140000001,15,0.129999995,0.140000001,71
2/22/2021,4.049999714,0.140000001,20,0.149999991,4.449999809,59
2/23/2021,0,0.140000001,15,0.119999997,0.359999985,64.11999512
2/24/2021,0,0.140000001,11,0.129999995,0,65
2/25/2021,5.069999695,0.129999995,31,0.129999995,5.519999981,261
2/26/2021,1.389999986,0.140000001,22,0.140000001,1.829999924,59
2/27/2021,2.200000048,0.209999993,18,0.239999995,2.649999857,45
2/28/2021,0,0.119999997,11,0.129999995,0,49
3/1/2021,0,0.140000001,14,0.119999997,0,52
3/2/2021,0,0.119999997,10,0.129999995,0,57
3/3/2021,0.729999959,0.129999995,22,0.159999996,1.279999971,59
3/4/2021,165.1999969,268.7999878,112.5,243.269989,157.5800018,12330.5
3/5/2021,165.3799896,268.5599976,112.5,247.8199921,157.8199921,11952.25
3/6/2021,168.1499939,265.3099976,108.5,249.3999939,160.5800018,12033.75
3/7/2021,169.3199921,268.0799866,102.0599976,254.1799927,161.6600037,11400.00977
3/8/2021,123.8099976,167.1399994,154.5,205.1100006,118.1999969,10684.99023
3/9/2021,149.9700012,210.5099945,124.8799973,216.0399933,144.4100037,11379.5
3/10/2021,0,260.7399902,500,258.3200073,61.96999741,7342.139648
3/11/2021,131.9400024,244.6599884,165.5,242.4099884,121.5099945,10431.00977
3/12/2021,149.7799988,283.3399963,133.5,234.4499969,141.5399933,11413.2002
3/13/2021,152.2299957,277.8099976,131.5,232.0699921,144.4199982,12068.75
3/14/2021,146.5099945,261.4700012,136.5,218.9799957,139.3000031,11875.93945
3/15/2021,150.75,277.7799988,122.5,242.0399933,142.75,11617
3/16/2021,105.5499954,150,199.5,181.9499969,100.9399948,10280.12988
3/17/2021,110.5099945,156.8399963,198.5,191.6799927,105.6399994,10888.5
3/18/2021,4.029999733,0.140000001,46.75,0.199999988,4.5,317
3/19/2021,0.479999989,0.140000001,21,0.140000001,0.899999976,59
3/20/2021,152.4199982,264.6199951,140.5,229.6499939,145.1900024,12916
3/21/2021,151.6499939,266.6799927,132.5,223.1100006,144.2899933,12415.93945
3/22/2021,109,159.3600006,183.8799896,185.1599884,103.7900009,10513.49023
3/23/2021,10.2699995,0.119999997,29,0.129999995,10.67000008,214
3/24/2021,8.319999695,0.140000001,25,0.140000001,8.769999504,92
3/25/2021,3.970000029,0.140000001,21,0.149999991,4.400000095,57.5
3/26/2021,9.949999809,0.140000001,18,0.129999995,10.35999966,40
3/27/2021,9.819999695,0.140000001,18,0.140000001,10.19999981,40
3/28/2021,9.869999886,0.119999997,19,0.089999996,10.2699995,40
3/29/2021,168.9700012,326.1199951,93.75,279.6699829,158.8399963,11407.5
3/30/2021,162.8499908,327.0299988,72.11999512,273.1600037,152.9599915,9475.479492
3/31/2021,178.4099884,324.789978,92.5,274.1600037,168.9400024,12071
4/1/2021,6.319999695,0.129999995,191.25,0.119999997,6.710000038,220.5
4/2/2021,4.539999962,0.129999995,201.1199951,0.140000001,5,224
4/3/2021,8.210000038,0.140000001,77,0.109999999,8.649999619,41
4/4/2021,5.929999828,0.140000001,84,0.119999997,6.299999714,46
4/5/2021,5.579999924,0.159999996,81,0.140000001,5.960000038,50
4/6/2021,4.309999943,0.140000001,80,0.140000001,4.710000038,53
4/7/2021,4.110000134,0.140000001,79,0.119999997,4.489999771,62
4/8/2021,5.380000114,0.129999995,80,0.140000001,5.789999962,58
4/9/2021,4.769999981,0.140000001,79.11999512,0.119999997,5.139999866,58.00999832
4/10/2021,4.909999847,0.129999995,80,0.140000001,5.369999886,59
4/11/2021,5.529999733,0.140000001,80,0.119999997,5.960000038,57
4/12/2021,21.88999939,0.140000001,0,0.149999991,22.29999924,57.5
4/13/2021,4.849999905,0.140000001,125,0.159999996,5.329999924,0
4/14/2021,4.610000134,0.159999996,123,0.189999998,5.119999886,0
4/15/2021,4.630000114,0.140000001,122,0.149999991,5.079999924,0
4/16/2021,9.829999924,0.129999995,133.5,0.129999995,10.30000019,77
4/17/2021,9.5,0.140000001,58,0.149999991,10,43
4/18/2021,9.329999924,0.099999994,58,0.119999997,9.840000153,70.98999786
4/19/2021,9.409999847,0.129999995,59,0.119999997,9.920000076,96
4/20/2021,7.679999828,0.140000001,60,0.119999997,8.170000076,133.9400024
4/21/2021,5.569999695,0.140000001,61,0.149999991,6.079999924,118
4/22/2021,5.170000076,0.099999994,68,0.149999991,5.699999809,117
4/23/2021,5.159999847,0.140000001,66,0.079999998,5.639999866,116
4/24/2021,5.170000076,0.140000001,69,0.129999995,5.650000095,116
4/25/2021,5.190000057,0.140000001,70,0.149999991,5.690000057,117
4/26/2021,5,0.140000001,72,0.109999999,5.529999733,118
4/27/2021,9.729999542,0.140000001,19,0.099999994,10.18999958,40
4/28/2021,9.029999733,0.129999995,19,0.119999997,9.420000076,43
4/29/2021,10.13000011,0.129999995,19,0.119999997,10.56999969,43
4/30/2021,10.09999943,0.129999995,20,0.109999999,10.5199995,48
5/1/2021,110.3600006,157.7599945,234.8799896,189.5099945,105.8999939,11830.00977
5/2/2021,121.8999939,184.6999969,211.1299896,204.3600006,115.6299973,12464.48926
5/3/2021,150.4100037,269.3699951,145.5,229.6399994,143.1399994,13021.75
5/4/2021,147.8199921,269.5899963,141.5,240.3499908,140.3499908,12695.75
5/5/2021,154.3099976,269.2200012,161.9799957,230.9599915,147.1299896,14167.26953
5/6/2021,153.5500031,270,160.5,230.7099915,146.5599976,14030.55957
5/7/2021,152.8799896,268.269989,159.5,235.1799927,145.8199921,13935.25
5/8/2021,152.6799927,268.1399841,148.75,233.0800018,145.6499939,13530.98926
5/9/2021,153.5099945,269.4299927,147.5,239.6499939,146.25,13394.25
5/10/2021,149.1999969,267.7399902,135.75,237.3499908,142.0999908,12139.37988
5/11/2021,150.9299927,299.0799866,114.5,257.9199829,142.2299957,11152.5
5/12/2021,163.9400024,288.7099915,156.5,248.1199951,156.0899963,13929.25
5/13/2021,169,280.8399963,162.5,248.0699921,161.5999908,14072.25
5/14/2021,170,276.0499878,155.5,250.3199921,162.6100006,13343.12012
5/15/2021,174.6399994,268.0299988,157.8799896,262.6099854,166.9799957,13606.73926
5/16/2021,168.1499939,239.269989,170.5,251.1299896,161.4199982,12955.87012
5/17/2021,170.9400024,234.5599976,158.5,259.6799927,163.9400024,12482.92969
5/18/2021,0,0.140000001,0,0.149999991,0.98999995,137
5/19/2021,109.3199997,160.7200012,299.5,212.0099945,103.3399963,11630
5/20/2021,126.3799973,199.8499908,236.5,217.3099976,119.7799988,12700.5
5/21/2021,124.1299973,198.6299896,233.5,227.4099884,117.1999969,12619.43945
5/22/2021,124.1800003,198.9199982,219.75,234.019989,117.0099945,12154.5
5/23/2021,123.5799942,202,205.5,235.0399933,116.6800003,12022.75
5/24/2021,112.6299973,199.1499939,164.5,221.1100006,105.9399948,10223.25
5/25/2021,126.159996,197.3600006,211.5,253.519989,119.2699966,12225.87988
5/26/2021,126.75,199.3399963,219.0599976,244.8499908,120.0799942,12257.62988
5/27/2021,130.8699951,201.3999939,213.5,246.1299896,124.159996,12088
5/28/2021,126.8199997,188.8899994,219.8799896,231.8999939,120.6899948,12139
5/29/2021,136.0599976,201.1999969,212.5,241,129.8099976,12172.5
5/30/2021,138.7700043,201.8300018,217.5,249.3699951,131.9700012,12099.51953
5/31/2021,139.1799927,197.7799988,225.5,248.7899933,132.5399933,12184.55957
6/1/2021,140.2200012,198.7399902,222.5,253.4700012,133.5500031,12115.25
6/2/2021,133.2700043,174.269989,251.8799896,211.4199982,127.7399979,12148.5
6/3/2021,137.1600037,179.4299927,260.8800049,229.2299957,131.4499969,12519.5
6/4/2021,141.9499969,185.7099915,249.5,226.7799988,136,12433.96973
6/5/2021,143.8399963,177.3499908,272.5,219.6100006,138.1699982,12836
6/6/2021,146.4599915,179.0500031,265.9400024,213.8499908,141.1399994,12397.23926
6/7/2021,145.3999939,169.769989,277.5,209.3199921,140.6399994,12220.37988
6/8/2021,148.2899933,167.0999908,269.5,218.519989,142.8999939,12341
6/9/2021,129.5299988,136.7899933,370.5,176.5299988,125.5,13128.55957
6/10/2021,142.1100006,148.3899994,333.1300049,204.4700012,137.5,12687.58984
6/11/2021,145.1299896,143.2099915,346.5,207.4099884,140.6600037,12250.75
6/12/2021,145.5699921,135.4599915,336.75,216.8600006,140.8399963,11899.25
6/13/2021,147.5599976,132.3999939,332.5,213.6699982,142.9100037,11359.25
6/14/2021,150.8899994,131.3600006,325.5,224.8899994,146.0099945,11088.25
6/15/2021,Null,Null,Null,Null,Null,Null
6/16/2021,4.179999828,0.140000001,180.8799896,0.109999999,4.579999924,0
6/17/2021,0.569999993,0.129999995,163,0.089999996,0.979999959,0
6/18/2021,164.9499969,170.5,283.5,245.2999878,158.9499969,10288.5
6/19/2021,175.4799957,140.0699921,316.5,266.6300049,169.3399963,10860.5
6/20/2021,175.8000031,136.1399994,319.5,267.9599915,169.5999908,10647
6/21/2021,184.019989,143.9299927,270.25,299.75,176.8600006,9855
6/22/2021,2.389999866,0.140000001,95,0.199999988,2.829999924,182
6/23/2021,181.2200012,172.0299988,318.5,261.0899963,174.8499908,11149.75
6/24/2021,128.5500031,91.41999817,366.5,244.6299896,123.2799988,8524.5
6/25/2021,143.1900024,110.3999939,370.5,244.4399872,137.8799896,9570.5
6/26/2021,147.4499969,104.7399979,348.8800049,247.6100006,142.2599945,9530
6/27/2021,152.4299927,105.1499939,338.5,248.2399902,147.0200043,9461.439453
6/28/2021,159.1999969,105.2900009,324.5,245.1999969,154.019989,9573.5
