DateTime,stage 1 feed conductivity (us/cm),stage 1 feed pressure (psi),stage 1 permeate flowrate (gpm),stage 1 permeate conductivity (us/cm),stage 1 concentrate flowrate (gpm),stage 1 concentrate pressure (psi),stage 2 feed pressure (psi),stage 2 permeate flowrate (gpm),stage 2 permeate conductivity (us/cm),stage 2 concentrate flowrate (gpm),stage 2 concentrate pressure (psi),stage 2 concentrate conductivity (us/cm)
12/6/2019,733.7399902,120.3099976,1652.819946,16,1093.109955,108.3600006,133.5699921,677.7199707,20.12999916,415.3899841,125.5199966,4202.5
12/7/2019,1014.169983,127.8299942,1672.51001,22,1097.309967,116.3799973,140.6600037,682.7999878,28.25,414.5099792,133.0599976,5872.509766
12/8/2019,955.7799683,128.5999908,1644.799927,20,1094.329987,116.7599945,141.1299896,677.5,26,416.8299866,133.3399963,5570
12/9/2019,847.5499878,129.2899933,1685.689941,18.02000046,1100.289978,117.3399963,141.2299957,683.5999756,23.25,416.6900024,133.3099976,4983.5
12/10/2019,955.5199585,126.9199982,1652.709961,24.12999916,1096.47998,115.3199997,137.5299988,677.25,29.12999916,419.2299805,129.7299957,5494.5
12/11/2019,983.5899658,123.6499939,1587.22998,22,1053.359955,113.1299973,137.4199982,636.0899658,28,417.269989,130.2899933,5428.879883
12/12/2019,836.9599609,122.7699966,1548.469971,20,1059.980011,111.9599991,132.6999969,635.3900146,27,424.5899963,125.1199951,4478.379883
12/13/2019,984.8499756,127.3399963,1585.059937,21,1052.419983,116.5099945,138.0500031,636.9299927,28,415.4899902,130.7599945,5413.189941
12/14/2019,979.8099976,124.7699966,1597.199951,21,1045.529938,113.9700012,137.3799896,632.8299561,27.12999916,412.6999817,130.1399994,5403.129883
12/15/2019,988.3699951,125.6100006,1554.819946,21,1065.109955,114.75,137.7599945,641.6499634,27.75,423.4599915,130.2899933,5422.779785
12/16/2019,955.789978,122.5199966,1601.689941,24,1047.689941,111.6999969,131.5099945,630.2099609,30,417.4799805,124.3099976,5179.02002
12/17/2019,992.0799561,129.6699982,1555.969971,19.96999931,1057.049957,118.9799957,142.8000031,641.5199585,26,415.5299988,135.4199982,5451.25
12/18/2019,1076.169922,131.0299988,1563.23999,21,1049.899963,120.0599976,142.2599945,637.8599854,28.87999916,412.039978,135,5935.97998
12/19/2019,1040.089966,4.710000038,0.199999988,200,0.339999981,4.900000095,4.880000114,0.039999999,300,0.299999982,5.130000114,240.9700012
12/20/2019,1030.289917,4.699999809,0.389999986,200,0.359999985,4.880000114,5.069999695,0.149999991,300,0.209999993,5.349999905,252
12/21/2019,1016.589966,6.980000019,0.439999998,85,0.259999998,7.21999979,7.170000076,0.089999996,93.87999725,0.170000002,7.460000038,72
12/22/2019,985.1900024,4.949999809,0.370000005,97,0.619999975,5.139999866,5.339999676,0.099999994,106,0.519999981,5.589999676,93
12/23/2019,963.6099854,27.07999992,0.439999998,110.0299988,0.159999996,7.829999924,5.069999695,0.039999999,117.1299973,0.119999997,5.369999886,98
12/24/2019,926.3200073,4.610000134,0.449999988,200,793.8399951,4.710000038,25.43999863,0.469999999,300,793.3699951,15.0199995,638.0199585
12/25/2019,937.3899536,113.5199966,1683.279907,22.96999931,1092.73996,102.25,126.3999939,675.8399658,33.25,416.8999939,118.8699951,5448.97998
12/26/2019,850.5199585,5.059999943,0.409999996,63,0.219999991,5.259999752,14.44999981,0.089999996,68.25,0.129999995,14.78999996,154
12/27/2019,599.6599731,5.199999809,0.389999986,49,0.279999994,5.389999866,5.609999657,0.089999996,49,0.189999998,5.869999886,138
12/28/2019,957.6599731,135.4799957,1627,21,1107.73999,123.1899948,149.0200043,687.1099854,27,420.6300049,141.0200043,5535.5
12/29/2019,938.9699707,135.8699951,1679.140015,21.97999954,1101.309967,123.8600006,149.3000031,682.0499878,27.87999916,419.2599792,141.3699951,5397.489746
12/30/2019,937.9599609,140.1100006,1663.02002,18.02000046,1085.309937,128.1299896,154.5999908,674.4599609,24,410.8499756,146.7599945,5437.25
12/31/2019,961.8699951,137.8099976,1691,20,1086.230011,126.1299973,152.6799927,671.8900146,25.93999863,414.3399963,144.9499969,5598.27002
1/1/2020,984.1099854,6.579999924,0.389999986,200,0.199999996,6.75,6.679999828,0.039999999,300,0.159999996,6.960000038,159
1/2/2020,937.3899536,4.849999905,0.379999995,200,0.350000001,5.039999962,5.179999828,0.07,300,0.280000001,5.460000038,367
1/3/2020,938.2599487,7.759999752,0.219999999,62,0.399999976,8,8.170000076,0.099999994,74.25,0.299999982,8.43999958,132
1/4/2020,983.1099854,141.0699921,1649.069946,19.97999954,1099.019989,128.6499939,155.0500031,679.4500122,26,419.5699768,147.1499939,5692.5
1/5/2020,955.0899658,140.1299896,1664.289917,20.96999931,1092.849976,128.2299957,154.3399963,675.1599731,26.87999916,417.6900024,146.4299927,5511.040039
1/6/2020,899.6699829,142.6600037,1680.349976,18.12999916,1099.160004,130.4100037,156.6600037,680.9400024,23.25,418.2200012,148.5800018,5150.5
1/7/2020,926.5299683,139.5200043,1660.789917,19.02999878,1090.019958,127.5599976,153.0599976,673.8499756,25,416.1699829,145.1499939,5354.120117
1/8/2020,1025.469971,140.9899902,1663.72998,20.02999878,1081.419983,129.4499969,155.0500031,668.1099854,27,413.3099976,147.3999939,5890.060059
1/9/2020,1043.179932,140.8699951,1652.189941,20.25,1085.330017,129.1399994,154.5699921,669.4500122,27.12999916,415.8800049,146.8399963,5975.619629
1/10/2020,1034.910034,142.5,1658.659912,20.96999931,1083.669952,130.9400024,157.1299896,669.6599731,27,414.0099792,149.5099945,5930.379883
1/11/2020,1007.169983,144.6100006,1609.27002,18,1073.720001,133.0800018,160.1299896,660.7000122,24,413.019989,152.6299896,5727.02002
1/12/2020,4.279999733,4.789999962,0.439999998,63,0.399999976,5,5.190000057,0.099999994,68,0.299999982,5.519999981,156
1/13/2020,986.8699951,5.21999979,0.409999996,65,0.18,5.449999809,5.639999866,0.07,70,0.109999999,5.900000095,152
1/14/2020,1045.51001,4.819999695,0.419999987,65,0.269999996,5.009999752,5.210000038,0.099999994,70,0.170000002,5.509999752,154
1/15/2020,1038.049927,142.4499969,1670.109985,22.02999878,1091.259979,130.8099976,154.4700012,676.3499756,29.75,414.9100037,147.0200043,5862.089844
1/16/2020,1038.689941,143.1699982,1651.219971,23.02999878,1087.630005,131.3600006,155.2599945,672.6300049,29.11999893,415,147.3699951,5912.379883
1/17/2020,1034.669922,143.4299927,1541.919922,20,1072.999969,132.2799988,159.5699921,657.5299683,26,415.4700012,152.0500031,5787.819824
1/18/2020,1080.309937,5.650000095,2.75999999,6,0.199999996,5.949999809,6.659999847,0.039999999,0,0.159999996,6.779999733,3607.949951
1/19/2020,1003.73999,144.6499939,1600.909912,19,1072.809998,133.3899994,160.4700012,662.2600098,25,410.5499878,152.8899994,5663.489746
1/20/2020,986.1999512,144.2799988,1621.02002,19,1081.409943,132.9199982,159.6699982,667.7099609,25,413.6999817,152.2099915,5573.529785
1/21/2020,964.9199829,143.25,1615.339966,19.02999878,1075.720001,131.6699982,158.8999939,660.5700073,24.93999863,415.1499939,151.1799927,5452.52002
1/22/2020,1047.140015,6.239999771,0.409999996,34,0.249999985,6.319999695,6.46999979,0.099999994,62.25,0.149999991,6.739999771,65
1/23/2020,1035.039917,5.049999714,0.439999998,37,0.359999985,5.230000019,5.349999905,0.099999994,40.87999725,0.25999999,5.659999847,91
1/24/2020,1019.880005,4.599999905,108.2799988,9,0.299999982,0,0,0.099999994,0,0.199999988,0.170000002,60
1/25/2020,1033.429932,4.569999695,0.439999998,9,0.209999993,0.399999976,0.419999987,0.129999995,0,0.079999998,0.659999967,76
1/26/2020,993.0199585,4.589999676,0.310000002,9,0.329999991,0.550000012,0.449999988,0.07,0,0.25999999,0.639999986,76
1/27/2020,973.3999634,10.15999985,0.359999985,27.87999916,0.359999985,10.32999992,10.46000004,0.099999994,29,0.25999999,10.77999973,49
1/28/2020,932.5099487,7.179999828,0.439999998,25,0.239999995,7.399999619,7.619999886,0.099999994,25.87999916,0.140000001,7.849999905,59
1/29/2020,1046.130005,6.25,0.379999995,25,0.339999981,6.429999828,6.659999847,0.07,25,0.269999981,6.929999828,61
1/30/2020,1033.189941,5.480000019,0.439999998,25.11999893,0.329999991,5.659999847,5.839999676,0.07,26,0.25999999,6.150000095,63
1/31/2020,1000,4.940000057,0.429999977,20,0.189999998,5.139999866,5.349999905,0.07,20,0.119999997,5.599999905,41
2/1/2020,1011.089966,142.8000031,1560.839966,23.96999931,1100.929962,131.3199921,157.3000031,683.1699829,28,417.7599792,149.6199951,5706
2/2/2020,1029.969971,142.4199982,1595.859985,20.96999931,1083.919983,131.0200043,158.0099945,667.4400024,25,416.4799805,150.5,5854.810059
2/3/2020,932.9199829,142.1900024,1651.579956,20.02999878,1099.929962,130.6900024,157.2799988,684.0999756,24.87999916,415.8299866,149.4799957,5244.279785
2/4/2020,1013.279968,6.179999828,0.439999998,70,0.389999978,6.339999676,6.579999924,0.089999996,74,0.299999982,6.889999866,160
2/5/2020,940.7599487,4.799999714,0.329999983,71,0.269999988,5.019999981,5.190000057,0.089999996,74,0.179999992,5.489999771,159
2/6/2020,1009.219971,4.880000114,0.429999977,72,0.329999991,5.119999886,5.25,0.089999996,75,0.239999995,5.559999943,165
2/7/2020,1009.539978,4.909999847,0.319999993,73,0.389999986,5.089999676,5.319999695,0.099999994,76,0.289999992,5.589999676,171
2/8/2020,983.5999756,144.6499939,1568.089966,18.96999931,1071.139954,133.3600006,160.6499939,654.4599609,23,416.6799927,153.1299896,5514.949707
2/9/2020,953.0199585,144.0899963,1521.22998,18,1070.209991,132.7299957,159.8099976,650.2999878,22,419.9100037,152.2599945,5300.009766
2/10/2020,916.4699707,143.2299957,1590.599976,18,1080.959991,132.1699982,159.6100006,664.1400146,22,416.8199768,152.0500031,5131.939941
2/11/2020,993.1199951,6.609999657,0.439999998,68,0.199999988,6.839999676,7.009999752,0.049999997,70,0.149999991,7.309999943,145
2/12/2020,971.6399536,142.6499939,1561.25,18,1073.799988,131.5699921,159.2099915,659.2399902,23,414.5599976,151.6999969,5488.75
2/13/2020,974.25,33.29000092,0.439999998,34,0.279999986,8.609999657,5.059999943,0.099999994,34,0.179999992,5.380000114,63
2/14/2020,980.0799561,4.900000095,0.459999979,0,0.29999999,4.509999752,0.709999979,0.07,0,0.229999989,0.479999989,4599.009766
2/15/2020,976.9400024,140.8099976,1696.079956,19,1101.059967,128.9700012,155.8199921,681.3599854,26,419.6999817,148.1600037,5643.97998
2/16/2020,891.6999512,140.4700012,1659.319946,17,1089.949982,128.9799957,155.8300018,674.1300049,23,415.8199768,148.2599945,5170.120117
2/17/2020,958.1499634,143.2399902,1609.130005,18.87999916,1077.169983,132.1600037,159.1799927,661.0599976,24,416.1099854,151.9299927,5436.989746
2/18/2020,967.8800049,145.0999908,1616.099976,22,1093.719971,133.7399902,160.7200012,677.7199707,26.12999916,416,153.3600006,5458.5
2/19/2020,965.289978,144.5,1620.099976,21,1091.279999,133.0999908,160.4599915,672.0100098,25.75,419.269989,153.0599976,5441.009766
2/20/2020,1014.209961,143.9100037,1606.179932,22,1079.659973,133.0699921,160.8499908,662.6199951,27,417.039978,153.5099945,5666
2/21/2020,1006.070007,144.0899963,1580.429932,22,1073.939941,133.2399902,160.9299927,658.0899658,26.87999916,415.8499756,153.5999908,5628.989746
2/22/2020,1020.639954,143.4700012,1571.909912,21.96999931,1072.189941,132.6499939,160.6900024,656.8399658,26.05999947,415.3499756,153.3300018,5718.989746
2/23/2020,934.0199585,145.6100006,1608.319946,20.02999878,1083.01001,134.4400024,161.5500031,669.3900146,24.12999916,413.6199951,154.0999908,5232.219727
2/24/2020,938.6199951,145.3499908,1582.969971,21.96999931,1083.299988,134.2399902,161.5699921,667.7999878,25,415.5,154.3799896,5229.389648
2/25/2020,996.039978,145.3600006,1565.359985,22,1076.339966,134.4100037,161.9400024,661.789978,27,414.5499878,154.6399994,4674.120117
2/26/2020,1021.849976,147.2399902,1608.079956,23,1080.75,136.1299896,163.4700012,663.6199951,27,417.1300049,156.2599945,4788.27002
2/27/2020,1037.699951,146.2899933,1532.189941,21.02999878,1059.839966,135.7700043,163.8699951,643.6599731,26,416.1799927,156.6999969,4788.97998
2/28/2020,1015.459961,146.4199982,1536.849976,21,1059.690002,135.8600006,163.9100037,645.9400024,25,413.75,156.6799927,4724.489746
2/29/2020,1024.589966,146.4299927,1521.25,20.97999954,1059.549957,135.75,163.6399994,642.1599731,25,417.3899841,156.4700012,4724.870117
3/1/2020,996.2699585,145.6299896,1543.150024,19.96999931,1062.779968,135.0200043,163.269989,646.1099854,23.25,416.6699829,156.0699921,4585.5
3/2/2020,980.3299561,146.0500031,1564.219971,21,1076.119965,135.3199921,163.0999908,657.5299683,25,418.5899963,155.7799988,4497.560059
3/3/2020,996.4799805,146.3899994,1528.47998,21,1063.429962,135.8000031,163.5800018,647.0899658,25,416.3399963,156.4599915,4589.25
3/4/2020,1040.609985,7.099999905,0.459999979,73.97000122,0.339999996,7.309999943,7.409999847,0.089999996,61.75,0.25,7.71999979,107
3/5/2020,1036.140015,5.190000057,0.409999996,63.97999954,0.109999996,5.369999886,5.579999924,0.049999997,66,0.059999999,5.889999866,119
3/6/2020,1022.909973,146.8199921,1615.380005,23.02999878,1095.859985,135.1999969,162.0299988,678.1699829,28,417.6900024,154.5,4817
3/7/2020,1058.26001,147.1699982,1598.339966,23,1083.439972,136.1799927,163.7200012,667.3699951,27.05999947,416.0699768,156.4299927,4921.759766
3/8/2020,1005.719971,146.2200012,1588.890015,23,1078.380005,135.3499908,162.8699951,661.9500122,26.12999916,416.4299927,155.519989,4647.779785
3/9/2020,982.2399902,146.9199982,1536.219971,21.87999916,1070.119995,136.0699921,163.7099915,653.4299927,25,416.6900024,156.4499969,4517.560059
3/10/2020,0.74000001,4.809999943,0.439999998,200,0.16,0,5.099999905,0.02,297,0.140000001,5.420000076,221
3/11/2020,925.1300049,7.319999695,0.439999998,67.12999725,0.329999991,7.589999676,14.36999989,0.07,69.75,0.25999999,14.73999977,115
3/12/2020,1009.509949,5.569999695,0.409999996,70,0.309999995,5.739999771,5.909999847,0.089999996,73,0.219999999,6.199999809,114
3/13/2020,900.9299927,4.799999714,0.409999996,71,0.350000001,4.989999771,5.179999828,0.07,74,0.280000001,5.460000038,120
3/14/2020,997.289978,4.819999695,0.439999998,72,0.18,4.980000019,5.190000057,0.039999999,74.87999725,0.140000001,5.489999771,121
3/15/2020,998.9799805,8.649999619,0.419999987,47,0.219999999,8.829999924,8.989999771,0,50.87999725,0.219999999,9.309999466,50
3/16/2020,972.3399658,8.289999962,0.379999995,31,0.29999999,8.489999771,8.68999958,0.039999999,31,0.25999999,8.989999771,44
3/17/2020,998.3099976,4.869999886,0.439999998,22,0.309999987,5.019999981,7.46999979,0.099999994,22,0.209999993,7.769999981,2280
3/18/2020,1013.209961,4.819999695,0.439999998,23,0.369999982,6.589999676,6.849999905,0.07,23,0.299999982,7.109999657,2265.060059
3/19/2020,1014.070007,5.460000038,0.349999994,200,0.199999996,5.629999638,5.629999638,0.07,300,0.129999995,5.909999847,330.9400024
3/20/2020,1062.939941,4.980000019,0.439999998,155,0.29999999,5.179999828,5.299999714,0.039999999,175,0.25999999,5.599999905,133
3/21/2020,1021.459961,145.7899933,1522.309937,22,1067.629974,135.1199951,163.6499939,651.039978,26,416.5899963,156.3899994,4479.509766
3/22/2020,1029.549927,144.9799957,1488.599976,22.11999893,1065.769958,134.5299988,163.1499939,648.3299561,26,417.4400024,156.0800018,4476.029785
3/23/2020,962.5099487,144.5500031,1479.799927,22,1054.459991,134.2799988,163.1699982,640.8800049,25,413.5799866,155.8000031,4200.25
3/24/2020,993.75,145.25,1494.77002,21,1065.609985,134.6999969,163.25,651.9799805,25,413.6300049,155.9499969,4482.870117
3/25/2020,1021.799988,145.5,1505.98999,22,1062.97998,134.8799896,163.4799957,646.1799927,25.75,416.7999878,156.2399902,4600.259766
3/26/2020,1012.889954,145.7599945,1445.969971,21.02999878,1054.100006,135.4400024,164.2399902,635.0700073,25.05999947,419.0299988,156.9899902,4510.370117
3/27/2020,996.25,147.1299896,1516.47998,21,1058.629974,136.7799988,165.2899933,644.4299927,24.75,414.1999817,158.1900024,4502
3/28/2020,973.5,6.460000038,0.419999987,63,0.459999993,6.659999847,6.639999866,0.170000002,80,0.289999992,6.899999619,77
3/29/2020,1058.059937,5.679999828,0.199999988,37,0.329999998,5.879999638,6.039999962,0.049999997,46.87999725,0.280000001,6.289999962,65
3/30/2020,1034.559937,145.5,1533.849976,21.97999954,1070.689972,134.8600006,163.2899933,655.9199829,26,414.769989,156.1199951,4694.100098
4/1/2020,1063.589966,146.6499939,1535.209961,22,1067.969971,136.2700043,164.5500031,650.6799927,25.25,417.289978,157.519989,4858.489746
4/2/2020,1022.940002,146.4599915,1527.25,19,1075.199982,135.8899994,164.1399994,662.6699829,23.75,412.5299988,156.9799957,4714
4/3/2020,1032.609985,146.4599915,1539.929932,20.87999916,1060.719971,135.9299927,164.6100006,652.7299805,24,407.9899902,157.4499969,4733.989746
4/4/2020,1059.48999,147.3399963,1513.630005,20,1065.599976,136.9100037,165.1199951,648.0599976,24,417.539978,158.1799927,4848.75
4/5/2020,1040.419922,145.0399933,1530.51001,21.12999916,1070.040009,134.5599976,163.2099915,648.7600098,26,421.2799988,155.9499969,4744.5
4/6/2020,1033.569946,146.9100037,1491.369995,21.96999931,1071.580017,136.5200043,165.0299988,652.7000122,25.12999916,418.8800049,157.7599945,4619.25
4/7/2020,967.6699829,5.409999847,0.370000005,60,0.389999978,5.599999905,5.819999695,0.089999996,64,0.299999982,6.099999905,123
4/8/2020,1014.079956,4.819999695,0.439999998,62,0.349999986,5.019999981,5.179999828,0.089999996,65,0.25999999,5.489999771,122
4/9/2020,1007.889954,146.9899902,1485.289917,19.02999878,1068.440002,136.2899933,164.5699921,648.8200073,23.87999916,419.6199951,157.2299957,4526.75
4/10/2020,975.9599609,147.5800018,1492.640015,19,1049.769989,136.9799957,165.6600037,636.5499878,22.87999916,413.2200012,158.6100006,4342.5
4/11/2020,991.5199585,4.920000076,0.469999999,61,0.299999989,5.150000095,5.319999695,0.039999999,64,0.25999999,5.619999886,113
4/12/2020,985.0099487,4.819999695,0.319999993,65.02999878,0.319999985,4.980000019,5.210000038,0.119999997,75,0.199999988,5.480000019,196
4/13/2020,986.1199951,4.779999733,0.439999998,67,0.199999988,4.980000019,5.170000076,0.049999997,71.25,0.149999991,5.489999771,194
4/14/2020,1046.849976,146.6100006,1502.539917,21,1066.439941,135.9299927,164.4599915,651.6499634,26.25,414.789978,157.3199921,6788.47998
4/15/2020,1039.209961,145.5500031,1534.919922,20.02999878,1055.47998,135,163.5800018,641.2399902,25.12999916,414.2399902,156.3399963,6795.52002
4/16/2020,1083.939941,4.730000019,0.439999998,23,0.219999999,4.960000038,5.859999657,0,23,0.219999999,6.159999847,3226
4/17/2020,1011.969971,145.4700012,1533.969971,20,1076.289978,134.4400024,162.6999969,658.0499878,25.87999916,418.2399902,155.5099945,6694.139648
4/18/2020,1012.139954,144.3099976,1502.709961,20.96999931,1072.669952,133.7399902,161.9799957,652.5999756,26,420.0699768,154.6699982,6635.689941
4/19/2020,1018.089966,147.0099945,1501.75,20.02000046,1069.409973,136.1499939,164.3199921,650.4799805,26,418.9299927,156.9299927,6693.219727
4/20/2020,1012.719971,5.400000095,0.439999998,69,0.399999976,5.579999924,5.839999676,0.099999994,74,0.299999982,6.079999924,202
4/21/2020,1014.469971,144.0099945,1533.699951,21.02999878,1073.629974,133.3999939,161.5,658.4199829,27,415.2099915,154.2200012,6720.739746
4/22/2020,1019.849976,142.4599915,1558.880005,21,1066.75,131.9700012,160.3000031,650.3099976,26,416.4400024,153.1199951,6800.939941
